,dish_type,price,star,comment_num,location
11260,代金券,19,3,574,浦东新区
11261,代金券,29,5,239,松江区
11262,代金券,80,4,1645,嘉定区
11263,代金券,53,4,235,浦东新区
11264,代金券,52,4,362,青浦区
11265,代金券,85,3,310,静安区
11266,代金券,23,4,285,浦东新区
11267,代金券,70,5,359,宝山区
11268,代金券,34,4,253,长宁区
11269,代金券,88,4,121,徐汇区
11270,代金券,46,5,156,松江区
11271,代金券,80,4,177,浦东新区
11272,代金券,29,4,57,闵行区
11273,汤/粥/炖菜,48,4,1311,闵行区
11274,汤/粥/炖菜,0,3,4,长宁区
11275,汤/粥/炖菜,82,4,78,长宁区
11276,汤/粥/炖菜,21,4,13,静安区
11277,汤/粥/炖菜,20,4,16,闵行区
11278,汤/粥/炖菜,35,4,21,松江区
11279,汤/粥/炖菜,48,4,226,浦东新区
11280,汤/粥/炖菜,16,3,26,普陀区
11281,汤/粥/炖菜,15,4,327,嘉定区
11282,汤/粥/炖菜,17,4,334,嘉定区
11283,汤/粥/炖菜,61,4,328,浦东新区
11284,汤/粥/炖菜,18,3,4,浦东新区
11285,汤/粥/炖菜,18,4,35,静安区
11286,汤/粥/炖菜,14,4,352,浦东新区
11287,汤/粥/炖菜,64,4,12,普陀区
11288,代金券,95,4,255,闵行区
11289,代金券,20,4,426,浦东新区
11290,代金券,26,4,98,浦东新区
11291,代金券,17,3,81,松江区
11292,代金券,49,4,746,浦东新区
11293,代金券,51,4,381,浦东新区
11294,代金券,20,4,339,静安区
11295,代金券,37,4,160,松江区
11296,代金券,73,4,187,静安区
11297,代金券,52,4,408,青浦区
11298,代金券,54,5,61,杨浦区
11299,代金券,24,5,132,静安区
11300,代金券,93,5,1889,闵行区
11301,代金券,20,4,105,松江区
11302,代金券,23,4,104,浦东新区
11303,汤/粥/炖菜,72,4,73,宝山区
11304,汤/粥/炖菜,15,4,455,浦东新区
11305,汤/粥/炖菜,23,4,41,松江区
11306,汤/粥/炖菜,19,4,263,嘉定区
11307,汤/粥/炖菜,25,4,518,杨浦区
11308,汤/粥/炖菜,64,4,297,嘉定区
11309,汤/粥/炖菜,48,4,17,浦东新区
11310,汤/粥/炖菜,86,4,0,松江区
11311,汤/粥/炖菜,25,5,38,浦东新区
11312,汤/粥/炖菜,8,3,3,闵行区
11313,汤/粥/炖菜,24,5,352,浦东新区
11314,汤/粥/炖菜,91,5,505,浦东新区
11315,汤/粥/炖菜,59,5,415,宝山区
11316,汤/粥/炖菜,49,4,29,浦东新区
11317,汤/粥/炖菜,0,3,0,青浦区
11318,小吃快餐,55,4,51,虹口区
11319,小吃快餐,165,4,14,长宁区
11320,小吃快餐,82,4,681,虹口区
11321,小吃快餐,29,4,8,黄浦区
11322,小吃快餐,60,5,55,浦东新区
11323,小吃快餐,30,4,9,长宁区
11324,小吃快餐,55,4,21,黄浦区
11325,小吃快餐,32,4,326,静安区
11326,小吃快餐,30,5,261,闵行区
11327,小吃快餐,106,4,74,浦东新区
11328,小吃快餐,22,4,35,杨浦区
11329,小吃快餐,77,4,35,宝山区
11330,小吃快餐,62,4,16,徐汇区
11331,小吃快餐,15,4,51,青浦区
11332,小吃快餐,77,3,8,长宁区
11333,代金券,117,4,95,黄浦区
11334,代金券,16,5,274,浦东新区
11335,代金券,14,4,129,闵行区
11336,代金券,29,4,174,静安区
11337,代金券,66,4,62,嘉定区
11338,代金券,113,4,83,浦东新区
11339,代金券,51,4,71,松江区
11340,代金券,15,4,28,松江区
11341,代金券,19,4,83,嘉定区
11342,代金券,14,5,83,浦东新区
11343,代金券,20,3,68,黄浦区
11344,代金券,44,4,91,闵行区
11345,代金券,39,4,115,奉贤区
11346,代金券,22,4,41,浦东新区
11347,代金券,73,5,85,宝山区
11348,汤/粥/炖菜,22,4,9,杨浦区
11349,汤/粥/炖菜,20,4,1,嘉定区
11350,汤/粥/炖菜,36,3,11,宝山区
11351,汤/粥/炖菜,22,5,354,嘉定区
11352,汤/粥/炖菜,126,4,7,普陀区
11353,汤/粥/炖菜,30,5,108,宝山区
11354,汤/粥/炖菜,64,5,55,浦东新区
11355,汤/粥/炖菜,18,5,251,浦东新区
11356,汤/粥/炖菜,44,5,7,青浦区
11357,汤/粥/炖菜,20,3,0,松江区
11358,汤/粥/炖菜,19,3,1,浦东新区
11359,汤/粥/炖菜,76,4,765,杨浦区
11360,汤/粥/炖菜,105,4,5,嘉定区
11361,汤/粥/炖菜,21,3,1,杨浦区
11362,汤/粥/炖菜,27,3,4,徐汇区
11363,代金券,18,4,809,松江区
11364,代金券,100,4,1246,黄浦区
11365,代金券,51,4,121,浦东新区
11366,代金券,15,4,131,浦东新区
11367,代金券,60,5,199,静安区
11368,代金券,56,4,135,松江区
11369,代金券,47,4,278,青浦区
11370,代金券,112,5,107,闵行区
11371,代金券,102,5,73,虹口区
11372,代金券,90,4,71,闵行区
11373,代金券,86,4,58,松江区
11374,代金券,30,4,83,青浦区
11375,代金券,44,4,45,嘉定区
11376,代金券,20,4,67,浦东新区
11377,代金券,9,5,291,青浦区
11378,小吃快餐,25,4,13,松江区
11379,小吃快餐,21,4,17,徐汇区
11380,小吃快餐,37,3,93,黄浦区
11381,小吃快餐,31,4,18,黄浦区
11382,小吃快餐,69,5,340,长宁区
11383,小吃快餐,42,3,98,徐汇区
11384,小吃快餐,89,4,74,浦东新区
11385,小吃快餐,26,4,245,松江区
11386,小吃快餐,16,4,3,宝山区
11387,小吃快餐,15,4,212,松江区
11388,小吃快餐,27,3,5,松江区
11389,小吃快餐,110,4,9,黄浦区
11390,小吃快餐,18,4,291,徐汇区
11391,小吃快餐,34,4,38,虹口区
11392,小吃快餐,25,4,178,闵行区
11393,汤/粥/炖菜,50,4,23,松江区
11394,汤/粥/炖菜,53,4,1,杨浦区
11395,汤/粥/炖菜,18,5,214,浦东新区
11396,汤/粥/炖菜,89,3,5,青浦区
11397,汤/粥/炖菜,14,5,796,浦东新区
11398,汤/粥/炖菜,120,4,5,浦东新区
11399,汤/粥/炖菜,72,4,432,闵行区
11400,汤/粥/炖菜,20,4,46,浦东新区
11401,汤/粥/炖菜,19,4,36,静安区
11402,汤/粥/炖菜,64,3,0,静安区
11403,汤/粥/炖菜,72,4,51,浦东新区
11404,汤/粥/炖菜,62,5,55,松江区
11405,汤/粥/炖菜,0,3,1,松江区
11406,汤/粥/炖菜,453,5,0,静安区
11407,汤/粥/炖菜,62,5,274,金山区
11408,小吃快餐,93,4,115,普陀区
11409,小吃快餐,89,4,115,闵行区
11410,小吃快餐,16,4,25,松江区
11411,小吃快餐,28,5,240,虹口区
11412,小吃快餐,55,4,6,闵行区
11413,小吃快餐,13,4,19,松江区
11414,小吃快餐,23,4,103,浦东新区
11415,小吃快餐,132,5,108,静安区
11416,小吃快餐,15,5,513,松江区
11417,小吃快餐,86,5,285,浦东新区
11418,小吃快餐,25,5,39,杨浦区
11419,小吃快餐,135,5,242,松江区
11420,小吃快餐,130,4,486,杨浦区
11421,小吃快餐,46,4,2,杨浦区
11422,小吃快餐,22,4,605,松江区
11423,代金券,83,5,109,青浦区
11424,代金券,62,4,38,奉贤区
11425,代金券,52,4,67,青浦区
11426,代金券,113,4,114,黄浦区
11427,代金券,73,4,131,普陀区
11428,代金券,64,4,30,闵行区
11429,代金券,7,5,44,浦东新区
11430,代金券,18,4,75,黄浦区
11431,代金券,17,5,217,杨浦区
11432,代金券,73,3,112,嘉定区
11433,代金券,30,4,19,浦东新区
11434,代金券,30,4,28,虹口区
11435,代金券,36,4,29,闵行区
11436,代金券,57,4,16,黄浦区
11437,代金券,80,4,132,嘉定区
11438,汤/粥/炖菜,83,4,165,徐汇区
11439,汤/粥/炖菜,63,4,47,嘉定区
11440,汤/粥/炖菜,48,4,0,静安区
11441,汤/粥/炖菜,48,5,86,松江区
11442,汤/粥/炖菜,83,4,32,闵行区
11443,汤/粥/炖菜,149,4,11,浦东新区
11444,汤/粥/炖菜,18,3,0,嘉定区
11445,汤/粥/炖菜,21,3,0,浦东新区
11446,汤/粥/炖菜,151,4,13,浦东新区
11447,汤/粥/炖菜,0,0,0,松江区
11448,汤/粥/炖菜,19,4,183,黄浦区
11449,汤/粥/炖菜,18,3,6,其他区
11450,汤/粥/炖菜,15,3,1,虹口区
11451,汤/粥/炖菜,0,3,1,浦东新区
11452,汤/粥/炖菜,45,3,5,嘉定区
11453,代金券,57,5,50,金山区
11454,代金券,48,4,242,长宁区
11455,代金券,186,4,6,闵行区
11456,代金券,40,4,4,黄浦区
11457,代金券,125,4,20,闵行区
11458,代金券,227,4,3261,青浦区
11459,代金券,88,4,6093,青浦区
11460,代金券,109,4,9,宝山区
11461,代金券,16,4,5,浦东新区
11462,代金券,29,4,27,浦东新区
11463,代金券,103,4,6232,松江区
11464,代金券,100,5,6265,松江区
11465,代金券,33,3,6,长宁区
11466,代金券,17,4,14,松江区
11467,代金券,48,3,0,青浦区
11468,小吃快餐,43,5,1384,浦东新区
11469,小吃快餐,17,3,4,黄浦区
11470,小吃快餐,86,4,3,静安区
11471,小吃快餐,51,4,198,黄浦区
11472,小吃快餐,15,4,264,浦东新区
11473,小吃快餐,22,4,65,静安区
11474,小吃快餐,67,5,2016,长宁区
11475,小吃快餐,37,4,36,静安区
11476,小吃快餐,16,4,222,松江区
11477,小吃快餐,33,4,1116,静安区
11478,小吃快餐,18,4,166,金山区
11479,小吃快餐,80,4,23,浦东新区
11480,小吃快餐,49,4,19,徐汇区
11481,小吃快餐,20,4,12,杨浦区
11482,小吃快餐,93,4,711,杨浦区
11483,代金券,70,3,0,普陀区
11484,代金券,74,4,1,闵行区
11485,代金券,110,3,1,青浦区
11486,代金券,30,3,0,黄浦区
11487,代金券,92,5,2580,奉贤区
11488,代金券,99,4,1545,黄浦区
11489,代金券,40,3,0,宝山区
11490,代金券,93,4,5340,宝山区
11491,代金券,156,5,2804,松江区
11492,代金券,86,4,1166,奉贤区
11493,代金券,89,4,3242,金山区
11494,代金券,20,3,1,静安区
11495,代金券,119,4,927,静安区
11496,代金券,97,4,2490,浦东新区
11497,代金券,97,4,5719,松江区
11498,汤/粥/炖菜,17,3,0,嘉定区
11499,汤/粥/炖菜,91,4,185,浦东新区
11500,汤/粥/炖菜,21,4,7,浦东新区
11501,汤/粥/炖菜,78,4,4,杨浦区
11502,汤/粥/炖菜,15,4,43,奉贤区
11503,汤/粥/炖菜,25,3,1,浦东新区
11504,汤/粥/炖菜,15,5,188,浦东新区
11505,汤/粥/炖菜,40,4,20,松江区
11506,汤/粥/炖菜,113,4,5,长宁区
11507,汤/粥/炖菜,44,4,36,普陀区
11508,汤/粥/炖菜,22,4,7,浦东新区
11509,汤/粥/炖菜,0,4,102,浦东新区
11510,汤/粥/炖菜,17,5,412,松江区
11511,汤/粥/炖菜,20,5,1663,浦东新区
11512,汤/粥/炖菜,20,4,9,宝山区
11513,小吃快餐,75,4,50,虹口区
11514,小吃快餐,23,4,58,闵行区
11515,小吃快餐,21,5,18,浦东新区
11516,小吃快餐,23,4,15,静安区
11517,小吃快餐,33,4,461,浦东新区
11518,小吃快餐,32,5,27,徐汇区
11519,小吃快餐,9,5,5516,嘉定区
11520,小吃快餐,52,5,65,松江区
11521,小吃快餐,22,4,11,黄浦区
11522,小吃快餐,43,4,10,静安区
11523,小吃快餐,31,4,29,宝山区
11524,小吃快餐,66,5,570,宝山区
11525,小吃快餐,64,4,1,普陀区
11526,小吃快餐,65,4,0,黄浦区
11527,小吃快餐,25,3,1,徐汇区
11528,代金券,58,4,6098,浦东新区
11529,代金券,57,4,3577,青浦区
11530,代金券,17,4,6347,嘉定区
11531,代金券,55,4,3194,松江区
11532,代金券,78,4,4377,松江区
11533,代金券,63,4,1828,宝山区
11534,代金券,63,4,5513,奉贤区
11535,代金券,67,4,6098,其他区
11536,代金券,81,4,7599,奉贤区
11537,代金券,107,4,6361,奉贤区
11538,代金券,82,4,4659,杨浦区
11539,代金券,73,4,1890,浦东新区
11540,代金券,110,4,2980,长宁区
11541,代金券,59,4,1239,其他区
11542,代金券,105,4,7971,浦东新区
11543,小吃快餐,20,3,0,静安区
11544,小吃快餐,15,4,176,松江区
11545,小吃快餐,15,5,113,松江区
11546,小吃快餐,23,4,59,黄浦区
11547,小吃快餐,100,4,47,奉贤区
11548,小吃快餐,87,3,58,黄浦区
11549,小吃快餐,196,5,36,松江区
11550,小吃快餐,115,4,86,浦东新区
11551,小吃快餐,39,4,183,静安区
11552,小吃快餐,18,4,122,浦东新区
11553,小吃快餐,100,5,32,闵行区
11554,小吃快餐,107,3,29,杨浦区
11555,小吃快餐,38,4,10,宝山区
11556,小吃快餐,189,4,9,长宁区
11557,小吃快餐,23,5,287,静安区
11558,代金券,59,3,1183,长宁区
11559,代金券,99,4,4713,松江区
11560,代金券,78,5,4807,闵行区
11561,代金券,131,5,5472,松江区
11562,代金券,58,4,7783,奉贤区
11563,代金券,80,4,4618,闵行区
11564,代金券,63,4,803,浦东新区
11565,代金券,91,4,2069,徐汇区
11566,代金券,83,4,718,普陀区
11567,代金券,120,4,3579,浦东新区
11568,代金券,89,5,1955,浦东新区
11569,代金券,55,4,2329,宝山区
11570,代金券,58,4,4256,闵行区
11571,代金券,69,4,1521,奉贤区
11572,代金券,93,4,3312,宝山区
11573,小吃快餐,23,5,287,静安区
11574,小吃快餐,21,4,2441,金山区
11575,小吃快餐,31,3,1,黄浦区
11576,小吃快餐,32,4,19,松江区
11577,小吃快餐,41,4,19,闵行区
11578,小吃快餐,65,4,0,徐汇区
11579,小吃快餐,42,4,3,静安区
11580,小吃快餐,22,4,7,浦东新区
11581,小吃快餐,68,4,1,青浦区
11582,小吃快餐,28,5,42,杨浦区
11583,小吃快餐,70,3,85,静安区
11584,小吃快餐,16,4,463,黄浦区
11585,小吃快餐,28,3,0,虹口区
11586,小吃快餐,96,4,44,徐汇区
11587,小吃快餐,84,5,101,虹口区
11588,代金券,60,4,11152,松江区
11589,代金券,110,3,1279,长宁区
11590,代金券,70,4,6445,奉贤区
11591,代金券,131,4,2493,嘉定区
11592,代金券,63,4,2248,奉贤区
11593,代金券,51,4,3980,宝山区
11594,代金券,68,4,3417,浦东新区
11595,代金券,73,4,3972,金山区
11596,代金券,81,5,4309,虹口区
11597,代金券,20,5,2469,松江区
11598,代金券,49,4,1391,浦东新区
11599,代金券,25,4,13423,徐汇区
11600,代金券,95,4,1313,徐汇区
11601,代金券,85,5,1090,闵行区
11602,代金券,56,4,2043,浦东新区
11603,小吃快餐,28,5,181,闵行区
11604,小吃快餐,22,4,870,闵行区
11605,小吃快餐,28,5,85,闵行区
11606,小吃快餐,13,4,363,奉贤区
11607,小吃快餐,19,5,502,浦东新区
11608,小吃快餐,20,4,12,奉贤区
11609,小吃快餐,31,5,421,长宁区
11610,小吃快餐,15,4,43,奉贤区
11611,小吃快餐,20,4,12,浦东新区
11612,小吃快餐,40,4,20,松江区
11613,小吃快餐,9,4,13,青浦区
11614,小吃快餐,106,4,109,浦东新区
11615,小吃快餐,22,5,94,徐汇区
11616,小吃快餐,45,5,78,浦东新区
11617,小吃快餐,15,4,138,青浦区
11618,代金券,58,4,2408,浦东新区
11619,代金券,58,4,3587,松江区
11620,代金券,33,4,1672,青浦区
11621,代金券,49,5,2161,松江区
11622,代金券,52,4,3342,松江区
11623,代金券,83,5,2975,奉贤区
11624,代金券,98,4,1113,杨浦区
11625,代金券,102,4,1443,宝山区
11626,代金券,19,4,3773,松江区
11627,代金券,50,4,3473,松江区
11628,代金券,88,4,4998,奉贤区
11629,代金券,62,4,2954,奉贤区
11630,代金券,97,4,4675,黄浦区
11631,代金券,62,4,3799,奉贤区
11632,代金券,87,4,4060,金山区
11633,小吃快餐,26,5,702,闵行区
11634,小吃快餐,12,5,262,松江区
11635,小吃快餐,15,4,32,松江区
11636,小吃快餐,198,4,114,黄浦区
11637,小吃快餐,16,4,144,松江区
11638,小吃快餐,268,4,10,浦东新区
11639,小吃快餐,10,5,124,金山区
11640,小吃快餐,95,4,12,浦东新区
11641,小吃快餐,21,4,97,浦东新区
11642,小吃快餐,24,4,1519,松江区
11643,小吃快餐,15,4,17,青浦区
11644,小吃快餐,27,5,259,浦东新区
11645,小吃快餐,20,5,306,松江区
11646,小吃快餐,42,4,10,长宁区
11647,小吃快餐,73,4,19,闵行区
11648,代金券,81,3,6389,青浦区
11649,代金券,95,4,684,长宁区
11650,代金券,121,4,838,徐汇区
11651,代金券,80,4,4265,虹口区
11652,代金券,27,4,1702,浦东新区
11653,代金券,61,4,2626,浦东新区
11654,代金券,67,4,1654,浦东新区
11655,代金券,90,4,2738,嘉定区
11656,代金券,80,4,1917,浦东新区
11657,代金券,79,4,1564,浦东新区
11658,代金券,68,4,902,宝山区
11659,代金券,151,4,2195,黄浦区
11660,代金券,57,4,5593,金山区
11661,代金券,49,5,3212,浦东新区
11662,代金券,47,4,1850,嘉定区
11663,代金券,59,3,4601,浦东新区
11664,代金券,64,4,3471,普陀区
11665,代金券,97,4,3672,杨浦区
11666,代金券,84,5,2543,普陀区
11667,代金券,63,3,1808,闵行区
11668,代金券,50,4,2354,浦东新区
11669,代金券,49,4,2712,松江区
11670,代金券,69,3,2462,奉贤区
11671,代金券,81,4,5353,静安区
11672,代金券,20,4,865,其他区
11673,代金券,16,4,2389,奉贤区
11674,代金券,13,5,1952,松江区
11675,代金券,80,4,2157,浦东新区
11676,代金券,59,4,1044,松江区
11677,代金券,10,5,6831,奉贤区
11678,小吃快餐,44,5,593,嘉定区
11679,小吃快餐,21,5,98,闵行区
11680,小吃快餐,33,3,221,松江区
11681,小吃快餐,23,4,101,静安区
11682,小吃快餐,22,4,7,浦东新区
11683,小吃快餐,58,4,16,闵行区
11684,小吃快餐,25,5,1966,闵行区
11685,小吃快餐,17,5,159,黄浦区
11686,小吃快餐,31,4,405,松江区
11687,小吃快餐,12,4,5,松江区
11688,小吃快餐,22,5,49,虹口区
11689,小吃快餐,19,5,2052,松江区
11690,小吃快餐,25,3,34,闵行区
11691,小吃快餐,104,4,9,黄浦区
11692,小吃快餐,0,3,5,闵行区
11693,代金券,52,4,1307,嘉定区
11694,代金券,65,4,1905,嘉定区
11695,代金券,57,4,1600,闵行区
11696,代金券,112,4,339,浦东新区
11697,代金券,49,4,1611,静安区
11698,代金券,58,4,1754,浦东新区
11699,代金券,64,4,2771,浦东新区
11700,代金券,80,4,716,杨浦区
11701,代金券,82,4,574,浦东新区
11702,代金券,26,5,959,嘉定区
11703,代金券,21,4,972,松江区
11704,代金券,96,4,1608,静安区
11705,代金券,59,4,2675,闵行区
11706,代金券,59,4,1230,浦东新区
11707,代金券,116,4,4702,徐汇区
11708,代金券,81,4,1029,浦东新区
11709,代金券,20,4,7841,徐汇区
11710,代金券,84,4,2894,闵行区
11711,代金券,66,4,1986,金山区
11712,代金券,79,4,2477,金山区
11713,代金券,39,4,2109,嘉定区
11714,代金券,63,4,2627,嘉定区
11715,代金券,107,4,4285,黄浦区
11716,代金券,73,4,1469,浦东新区
11717,代金券,93,4,865,嘉定区
11718,代金券,39,3,1710,静安区
11719,代金券,49,4,1333,松江区
11720,代金券,30,4,661,徐汇区
11721,代金券,14,4,2157,闵行区
11722,代金券,68,3,1991,徐汇区
11723,小吃快餐,10,5,80,浦东新区
11724,小吃快餐,50,4,4,静安区
11725,小吃快餐,58,4,15,闵行区
11726,小吃快餐,16,4,26,松江区
11727,小吃快餐,15,5,43,松江区
11728,小吃快餐,106,4,13,静安区
11729,小吃快餐,15,5,191,嘉定区
11730,小吃快餐,0,3,15,金山区
11731,小吃快餐,22,5,1445,静安区
11732,小吃快餐,26,3,11,长宁区
11733,小吃快餐,23,5,729,奉贤区
11734,小吃快餐,15,4,210,松江区
11735,小吃快餐,0,5,181,金山区
11736,小吃快餐,46,4,8,徐汇区
11737,小吃快餐,15,5,194,松江区
11738,代金券,55,4,1494,浦东新区
11739,代金券,96,4,2655,浦东新区
11740,代金券,120,4,631,浦东新区
11741,代金券,50,4,1985,虹口区
11742,代金券,58,4,902,浦东新区
11743,代金券,64,4,2547,嘉定区
11744,代金券,103,4,1480,浦东新区
11745,代金券,67,4,1286,嘉定区
11746,代金券,49,4,1149,闵行区
11747,代金券,44,5,1541,虹口区
11748,代金券,100,3,536,奉贤区
11749,代金券,55,4,1345,浦东新区
11750,代金券,58,4,1176,闵行区
11751,代金券,14,5,2135,奉贤区
11752,代金券,19,4,1249,浦东新区
11753,小吃快餐,32,4,35,普陀区
11754,小吃快餐,37,4,15,长宁区
11755,小吃快餐,19,4,5,杨浦区
11756,小吃快餐,84,5,344,浦东新区
11757,小吃快餐,29,3,6,浦东新区
11758,小吃快餐,174,4,0,杨浦区
11759,小吃快餐,25,4,12,浦东新区
11760,小吃快餐,25,4,2609,青浦区
11761,小吃快餐,56,4,77,长宁区
11762,小吃快餐,83,5,2,浦东新区
11763,小吃快餐,25,4,9,宝山区
11764,小吃快餐,37,4,19,杨浦区
11765,小吃快餐,157,4,1,闵行区
11766,小吃快餐,35,4,73,闵行区
11767,小吃快餐,25,4,22,虹口区
11768,代金券,68,3,656,宝山区
11769,代金券,26,4,2063,闵行区
11770,代金券,83,4,1526,闵行区
11771,代金券,64,4,1325,金山区
11772,代金券,54,5,1450,宝山区
11773,代金券,26,4,5534,浦东新区
11774,代金券,58,5,2543,闵行区
11775,代金券,80,4,1008,闵行区
11776,代金券,61,3,842,金山区
11777,代金券,15,4,1321,浦东新区
11778,代金券,81,4,1390,松江区
11779,代金券,96,4,1255,浦东新区
11780,代金券,58,4,718,嘉定区
11781,代金券,55,4,2172,浦东新区
11782,代金券,40,4,947,杨浦区
11783,代金券,55,4,4419,静安区
11784,代金券,61,4,1442,闵行区
11785,代金券,32,4,2779,松江区
11786,代金券,54,5,863,嘉定区
11787,代金券,64,4,514,金山区
11788,代金券,64,4,732,浦东新区
11789,代金券,57,4,1766,金山区
11790,代金券,50,4,1565,奉贤区
11791,代金券,62,3,1827,宝山区
11792,代金券,81,5,2768,黄浦区
11793,代金券,45,4,863,浦东新区
11794,代金券,89,4,728,嘉定区
11795,代金券,94,5,2504,闵行区
11796,代金券,73,4,1536,黄浦区
11797,代金券,29,5,1193,松江区
11798,代金券,43,4,13,静安区
11799,代金券,82,5,1845,宝山区
11800,代金券,60,4,655,嘉定区
