,dish_type,restaurant_name,price,star,comment_num
8808,烧烤烤肉,鳄狼鳄鱼主题餐厅,51,3,0
8809,烧烤烤肉,明洞王妃家·和牛专卖店（五角场店）,123,4,126
8810,烧烤烤肉,新膳海铁板烧（新理想广场店）,63,4,39
8811,烧烤烤肉,酒将军自助烤肉火锅,0,3,0
8812,烧烤烤肉,福建烧烤（新理想店）,30,4,33
8813,烧烤烤肉,清真胖子烧烤,42,3,0
8814,烧烤烤肉,钟路商会·缘家（平凉路店）,79,5,223
8815,烧烤烤肉,贝考贝海鲜烧烤,62,3,2
8816,烧烤烤肉,恋火碳烤（京华路店）,83,3,4
8817,烧烤烤肉,阿强光头烧烤（康沈店）,72,3,5
8818,烧烤烤肉,炎魔烧肉·酒场（企业中心店）,129,4,7
8819,烧烤烤肉,巴义巴郎新疆烤羊肉（凌云店）,33,5,1136
8820,烧烤烤肉,福福日式碳火烧肉（大宁音乐广场店）,137,4,20
8821,烧烤烤肉,双子（ふたご）大阪烧肉FUTAGO（无限极荟购物广场店）,311,4,0
8822,西餐,hlk饿龙（陆家嘴中心店）,116,4,0
8823,西餐,考拉伙伴澳洲牛肉（日月光店）,43,4,384
8824,西餐,Anne's kitchen,52,5,67
8825,西餐,蘭赫咖啡（望园南路店）,68,5,82
8826,西餐,味美西班牙餐厅（宝龙艾美酒店店）,233,4,0
8827,西餐,思楠,330,0,0
8828,西餐,芝根芝底,33,4,213
8829,西餐,芝根芝底（金高路店）,38,4,108
8830,西餐,Nice奈锶电竞生活馆,56,4,1
8831,西餐,ALLORA意大利餐厅,110,4,5
8832,西餐,卓越铂尔曼大酒店·青荟海鲜牛排馆,268,5,0
8833,西餐,WASTEAK 牛排（中庚店）,77,3,1
8834,西餐,BoxLunch 柏楽盒（南京西路店）,45,4,2
8835,西餐,芮盒·沙拉轻食波奇饭,96,4,3
8836,西餐,帕戈意大利餐厅（河南中路店）,302,4,0
8837,烧烤烤肉,巴义巴郎新疆烤羊肉（凌云店）,33,5,1136
8838,烧烤烤肉,福福日式碳火烧肉（大宁音乐广场店）,137,4,20
8839,烧烤烤肉,双子（ふたご）大阪烧肉FUTAGO（无限极荟购物广场店）,311,4,0
8840,烧烤烤肉,大肆撸串（淮海中路店）,63,3,38
8841,烧烤烤肉,小肥牛自助烤肉火锅（重固店）,0,3,12
8842,烧烤烤肉,原物炙·一个恣意撸串的地方（富荟广场店）,68,4,16
8843,烧烤烤肉,聚点1813炭火烤肉,77,0,63
8844,烧烤烤肉,西域烧烤·热气涮羊肉（台儿庄路店）,66,3,0
8845,烧烤烤肉,户外烧烤俱乐部（广富林郊野公园店）,101,4,9
8846,烧烤烤肉,郭记龙虾烧烤,73,4,14
8847,烧烤烤肉,N2U BARBECUE熨斗烤肉（宝山万达金街店）,84,4,35
8848,烧烤烤肉,兄弟烧烤龙虾,43,5,38
8849,烧烤烤肉,烧肉的炎太·牛繁（大华店）,116,4,7
8850,烧烤烤肉,艾慕铁板日料,107,5,302
8851,烧烤烤肉,苏西烧烤·龙虾·精酿啤酒（新华联购物中心店）,55,4,5
8852,西餐,牛玩家·有饭有面有牛排,77,3,42
8853,西餐,MI·HOUSE派对空间和西餐厅（中谷小南国花园酒店店）,218,5,20
8854,西餐,1617Cafe·Bistro（玫瑰坊店）,76,4,6
8855,西餐,vanca's ribs & BBQ 保加利亚,171,4,0
8856,西餐,WOOMOO我们,116,4,2
8857,西餐,BAOZZA包萨,20,4,12
8858,西餐,饕客派恩厨房 （第一百货店）,65,4,5
8859,西餐,德益克（绿地乐和城店）,27,5,561
8860,西餐,The Butchers Club Prime 堡爵仕Prime（陆家嘴中心店）,137,4,3
8861,西餐,牛油果小姐Kiss Avocado（田子坊店）,95,4,0
8862,西餐,MR.LUCKY啤酒音乐餐厅,166,4,3
8863,西餐,必胜客（第一百货店）,65,4,0
8864,西餐,EVOLUTION PARK,73,4,0
8865,西餐,Le Saleya（长乐路店）,396,3,0
8866,西餐,考拉轻食（江苏路店）,33,4,0
8867,烧烤烤肉,初霖和牛烧肉（人民广场店）,153,5,376
8868,烧烤烤肉,久久香烧烤全羊（嘉定百联圃庭小街店）,84,4,30
8869,烧烤烤肉,嘻游记·烧肉（合生汇店）,104,4,95
8870,烧烤烤肉,横丁•牛昌苑,97,4,17
8871,烧烤烤肉,顺子烧烤（天马山店）,50,0,2
8872,烧烤烤肉,大胡子烧烤,53,3,4
8873,烧烤烤肉,无限量自助烤肉火锅（泗泾店）,43,4,1361
8874,烧烤烤肉,无限量自助烤肉火锅（航头店）,42,4,997
8875,烧烤烤肉,欧巴自助烤肉（东林路店）,65,5,605
8876,烧烤烤肉,兄弟海鲜烧烤炒菜,67,4,8
8877,烧烤烤肉,隐忍,105,4,17
8878,烧烤烤肉,邓记烧烤（唐镇店）,115,3,19
8879,烧烤烤肉,焱铁烧（上万象城店）,166,4,10
8880,烧烤烤肉,图门烧烤龙虾,50,4,60
8881,烧烤烤肉,串门烤吧&小龙虾,91,4,4
8882,西餐,零度低卡·轻食沙拉（馨远美食城店）,47,3,0
8883,西餐,Halleypizza,77,4,5
8884,西餐,鑫素轻食健康餐（瑞虹新城店）,0,3,0
8885,西餐,绿瘦 爱茉莉自助餐厅,153,4,1
8886,西餐,PICNIC BASEMNET 野餐地下室（汇京国际广场店）,128,0,0
8887,西餐,龍咖啡 Café du Dragon（宜山路店）,59,4,3
8888,西餐,KARTEL,146,4,0
8889,西餐,小怡饭饭,50,4,1
8890,西餐,上海国信紫金山大酒店大堂吧,97,3,0
8891,西餐,上牛社会澳洲原切牛排（青浦万达茂店）,119,3,6
8892,西餐,橡木酒窖西式快餐厅,52,4,14
8893,西餐,豪族西餐,55,5,583
8894,西餐,凯悦酒店The Lounge,260,4,2
8895,西餐,iCE萌饭亲子餐厅,91,3,0
8896,西餐,衡山99 Francis,225,4,10
8897,烧烤烤肉,串门烤吧&小龙虾,91,4,4
8898,烧烤烤肉,葡京豆捞（东明广场店）,243,5,12
8899,烧烤烤肉,鳗游焖锅（日月光店）,74,4,5296
8900,烧烤烤肉,段氏龙虾·烧烤,47,3,3
8901,烧烤烤肉,Mr柴烤物空间·龙虾,94,4,12
8902,烧烤烤肉,烤客小厨共青公园烧烤食材,60,4,6
8903,烧烤烤肉,七记烧烤（金桥店）,63,4,101
8904,烧烤烤肉,醉辉皇·烧肉·海鲜·酒场（虹桥店）,156,4,5
8905,烧烤烤肉,烤客小厨滨江公园烧烤食材（滨江公园店）,60,3,1
8906,烧烤烤肉,有情客串海鲜烧烤涮肚,72,0,0
8907,烧烤烤肉,贝臻屋海鲜碳烤,82,5,80
8908,烧烤烤肉,方燕烤猪蹄（江桥万达店店）,13,4,347
8909,烧烤烤肉,瀛岛屋日式烧肉（新崇南路店）,91,3,147
8910,烧烤烤肉,清真大胡子烧烤（新松江路店）,62,4,86
8911,烧烤烤肉,石物恋（五角场店）,83,4,215
8912,西餐,Coolzey酷芝餐厅,112,4,0
8913,西餐,上海三甲港铂瑞酒店卓越西餐厅,0,3,0
8914,西餐,MoCA on the Park,181,4,2
8915,西餐,怡岛咖啡,36,3,2
8916,西餐,菲斯特创意餐厅（世盟壹天地店）,123,5,93
8917,西餐,ROOF 325 RESTAURANT & BAR,293,4,14
8918,西餐,Fatty 's Fresh Cafe  老费咖啡（南汇新城店）,52,4,11
8919,西餐,洲际琅庐,164,3,13
8920,西餐,Tiacassia缇香瑞士料理,128,5,339
8921,西餐,Atto Primo,477,4,0
8922,西餐,扎啤工坊TapHouse（永康路店）,131,4,9
8923,西餐,gather pizza,55,4,9
8924,西餐,Therapy,122,4,0
8925,西餐,莫尔顿海鲜牛排坊（浦西iapm店）,735,5,0
8926,西餐,上海浦东四季酒店Camelia,209,4,2
8927,烧烤烤肉,银座苑烧肉酒场,112,4,18
8928,烧烤烤肉,战狼海鲜烧烤龙虾,88,3,6
8929,烧烤烤肉,苏西烧烤·龙虾（万科时一区分店）,61,4,1
8930,烧烤烤肉,姜虎东白丁（日月光店）,130,4,31
8931,烧烤烤肉,好牛烧肉（松江开元地中海店）,147,5,197
8932,烧烤烤肉,狼来了碳烤羊腿（王港店）,107,4,397
8933,烧烤烤肉,羊爸天下碳烤羊腿（汾西店）,75,4,129
8934,烧烤烤肉,古宫炭·融合烤肉（安远路店）,112,4,25
8935,烧烤烤肉,龙门虾馆（烧烤）,88,4,30
8936,烧烤烤肉,鲜宫鲜赢,50,3,4
8937,烧烤烤肉,小邢海鲜龙虾烧烤（水产西路店）,170,4,5
8938,烧烤烤肉,仓田日式烤肉居酒屋,128,4,38
8939,烧烤烤肉,西北郎炭火蛙锅·烧烤（吴江路3店）,114,4,20
8940,烧烤烤肉,碳烤e族（安亭店）,78,5,161
8941,烧烤烤肉,倪氏龙虾,94,3,1
8942,烧烤烤肉,齐齐哈尔烤肉先生·小龙虾,103,4,21
8943,烧烤烤肉,串魂居酒屋（静安店）,111,4,7
8944,烧烤烤肉,大雄日式豚骨拉面烧肉便当屋,67,4,8
8945,烧烤烤肉,钳府网红小龙虾,105,5,16
8946,烧烤烤肉,阿旺精品龙虾,80,3,1
8947,烧烤烤肉,勝文字烧,74,3,6
8948,烧烤烤肉,贺野（紫藤路店）,107,4,20
8949,烧烤烤肉,和风铁板料理（绿地店）,67,4,20
8950,烧烤烤肉,火上签烧烤（宝龙广场店）,93,4,64
8951,烧烤烤肉,串意十足烧烤店（七宝店）,67,3,0
8952,烧烤烤肉,串魂居酒屋（打浦桥店）,125,5,9
8953,烧烤烤肉,老虎滩大连海鲜烧烤,85,0,1
8954,烧烤烤肉,N2U Barbecue熨斗烤肉（七宝宝龙广场店）,94,5,66
8955,烧烤烤肉,L&S林荫餐厅,114,4,22
8956,烧烤烤肉,大肆撸串（汉中路太阳城店）,79,4,5
8957,烧烤烤肉,大肆撸串（汉中路太阳城店）,79,4,5
8958,烧烤烤肉,相约烧烤（仓汇路店）,48,4,13
8959,烧烤烤肉,燚牛肉品·烧肉,226,4,5
8960,烧烤烤肉,宋记名羊天下碳烤羊腿（仙霞路店）,115,3,5
8961,烧烤烤肉,郭记原生态烤羊腿（延长路店）,87,5,53
8962,烧烤烤肉,卿谷烧烤·精酿啤酒吧,92,3,13
8963,烧烤烤肉,蜀都兄弟烧烤,50,0,0
8964,烧烤烤肉,名羊天下碳烤羊腿·小龙虾（天钥桥路店）,115,4,29
8965,烧烤烤肉,九田家黑牛烤肉料理店（天物空间店）,150,4,51
8966,烧烤烤肉,BrothersKebab兄弟烤肉店（奉贤路店）,53,4,6
8967,烧烤烤肉,小邢海鲜龙虾烧烤（淮海中路店）,149,4,21
8968,烧烤烤肉,八零后私房小厨（静安店）,108,3,38
8969,烧烤烤肉,熊猫精酿啤酒厨房（爱琴海店）,76,4,8
8970,烧烤烤肉,缘聚碳烤鱼牛蛙烧烤,81,3,140
8971,烧烤烤肉,亮子东北烧烤（兰溪路店）,69,5,15
8972,烧烤烤肉,亮子东北烧烤（兰溪路店）,69,5,15
8973,烧烤烤肉,狼来了碳烤羊腿（虹井路店）,115,5,48
8974,烧烤烤肉,star音乐·烤吧,45,3,0
8975,烧烤烤肉,燚炭烤,100,4,2
8976,烧烤烤肉,奎星楼串串香X望京小腰,113,4,5
8977,烧烤烤肉,火の用心 炭烧居酒屋,110,4,9
8978,烧烤烤肉,老城区蛙锅烧烤小龙虾（锦西路店）,85,4,20
8979,烧烤烤肉,第一烤场,33,3,5
8980,烧烤烤肉,远古时代羊肉串,91,4,4
8981,烧烤烤肉,本里の烧肉日式炭烤专门店,119,4,17
8982,烧烤烤肉,佳饗兰州牛肉面（新大陆广场店）,34,4,99
8983,烧烤烤肉,巴山烤全羊（松江店）,228,5,178
8984,烧烤烤肉,KIKUCHI菊池烧肉,288,4,2
8985,烧烤烤肉,竹乃屋居酒屋（九亭店）,108,4,20
8986,烧烤烤肉,火炉家黑牛店（天乐广场店）,156,4,8
8987,烧烤烤肉,啵一个虾蟹烧烤外送中心（长宁店）,105,3,2
8988,烧烤烤肉,阿彪烧烤•炒菜（绿地智尊店）,56,4,197
8989,烧烤烤肉,崔家木炭烤肉（泗泾店）,89,4,26
8990,烧烤烤肉,佩德罗巴西烤肉餐厅（禹州商业广场店）,103,3,87
8991,烧烤烤肉,烟火成串烧烤店（市二路店）,54,3,0
8992,烧烤烤肉,韩宫宴炭火烤肉（青浦吾悦店）,86,4,46
8993,烧烤烤肉,匠心炉端烧,214,4,2
8994,烧烤烤肉,很早之前呼伦贝尔羊肉串,90,4,15
8995,烧烤烤肉,阿福神ビリケン·日式烧肉,225,4,0
8996,烧烤烤肉,宋记名羊天下碳烤羊腿,118,5,592
8997,烧烤烤肉,温州一家人美食阁,111,3,0
8998,烧烤烤肉,孜燃美烧烤烤鱼,74,4,7
8999,烧烤烤肉,晓千寻,165,4,10
9000,烧烤烤肉,滨海森林公园烧烤露营基地,104,3,5
9001,烧烤烤肉,大胡子烧烤（万达店）,65,4,22
9002,烧烤烤肉,大胡子烧烤（万达店）,65,4,22
9003,烧烤烤肉,疯狂烤翅（北新泾店）,41,4,108
9004,烧烤烤肉,FUNHOUSE烧烤运动酒吧,114,3,0
9005,烧烤烤肉,熊记海鲜烧烤（宝安公路店）,71,4,1
9006,烧烤烤肉,银杏树·韩国料理,73,4,7
9007,烧烤烤肉,串虎,116,4,2
9008,烧烤烤肉,缘味牧场烧烤,50,3,2
9009,烧烤烤肉,段氏龙虾烧烤,75,4,9
9010,烧烤烤肉,原生态自助烤肉,65,5,244
9011,烧烤烤肉,烤肉侠DonerMan土耳其餐厅,45,5,3
9012,烧烤烤肉,好饪珍炙烧肉煲仔饭（近铁店）,50,4,1
9013,烧烤烤肉,N2U Barbecue熨斗烤肉（九亭店）,100,4,52
9014,烧烤烤肉,小东樱烧肉,159,5,5
9015,烧烤烤肉,青森日本料理·炭火烧肉（嘉定店）,131,4,8
9016,烧烤烤肉,星爷碳烤de小酒馆（灵石路店）,110,4,6
9017,烧烤烤肉,波尔森大叔啤酒屋·撸串轰趴,78,5,799
9018,烧烤烤肉,有串儿咱就吹牛啤（龙水南路店）,126,4,1
9019,烧烤烤肉,爖鑫海鲜烧烤（隆昌路店）,93,3,0
9020,烧烤烤肉,晚风户外烧烤,0,0,1
9021,烧烤烤肉,串意十足（安亭店）,68,3,0
9022,烧烤烤肉,汉釜轩创意炭烤钢丝小串（祥德路店）,74,4,0
9023,烧烤烤肉,四义烧烤海鲜龙虾（北桥店）,82,3,81
9024,烧烤烤肉,NOBIBI JUST BEER（武定路店）,88,5,7
9025,烧烤烤肉,酱汁满串·张记一哥烧烤（长寿路店）,88,4,15
9026,烧烤烤肉,东北撸串吧烧烤（七宝店）,68,4,0
9027,烧烤烤肉,年轻烧货·夜宵·烧烤,71,4,3
9028,烧烤烤肉,爱火花音乐烧烤,75,3,1
9029,烧烤烤肉,猫府烧肉（南桥店）,70,4,87
9030,烧烤烤肉,烤思茂串城（航新路店）,68,4,24
9031,烧烤烤肉,鸽宝宝烤焖工厂店（江桥万达总店）,67,3,0
9032,烧烤烤肉,猫府烧肉（南桥店）,70,4,87
9033,烧烤烤肉,烤思茂串城（航新路店）,68,4,24
9034,烧烤烤肉,鸽宝宝烤焖工厂店（江桥万达总店）,67,3,0
9035,烧烤烤肉,Top House（泗泾保利店）,75,4,5
9036,烧烤烤肉,约贝（莘庄店）,82,3,32
9037,烧烤烤肉,梦享号音乐餐厅酒馆,59,3,4
9038,烧烤烤肉,大浪炭火鲜牛肉酒场（品尚生活广场店）,89,5,9
9039,烧烤烤肉,蒙古烤羊腿（周浦万达店）,84,5,85
9040,烧烤烤肉,N2U Barbecue熨斗烤肉（龙湖虹桥天街店）,110,4,6
9041,烧烤烤肉,大肆撸串·无忧酒肆（静安旗舰店）,94,4,1
9042,烧烤烤肉,蚝好烤（黄兴路店）,98,4,0
9043,烧烤烤肉,串天下,110,3,5
9044,烧烤烤肉,鑫辰韩式碳烤（宝龙广场店）,78,5,597
9045,烧烤烤肉,Urban Grill城市烧烤地中海餐厅,142,5,2
9046,烧烤烤肉,爵顶牛新式烤肉（张江店）,92,3,1
9047,烧烤烤肉,齐珍辉龙虾城（莘潭路店）,95,4,17
9048,烧烤烤肉,虎丸烧肉（玫瑰坊店）,191,4,2
9049,烧烤烤肉,清真大胡子烧烤（茸平店）,58,3,1
9050,烧烤烤肉,东北烧烤·齐齐哈尔碳烤肉（江宁路店）,123,4,7
9051,烧烤烤肉,鱼虾满唐（田尚坊商业中心店）,94,3,57
9052,烧烤烤肉,辣些年匠心东北烧烤·不悔龙虾（国和路店）,96,4,36
9053,烧烤烤肉,柳粉舒服·米粉,67,4,4
9054,烧烤烤肉,相约烧烤（乐都路店）,44,3,0
9055,烧烤烤肉,大将居酒屋（晶品店）,80,4,7
9056,烧烤烤肉,虾烤汇（佘山地铁站店）,141,4,27
9057,烧烤烤肉,扎啤工坊TapHouse（虹梅店）,157,4,9
9058,烧烤烤肉,姜虎东白丁烤肉（仲盛世界商城店）,113,4,34
9059,烧烤烤肉,炉边情谈（正大广场店）,152,3,47
9060,烧烤烤肉,松乃家日式猪排专门店（莘庄龙之梦店）,42,4,0
9061,烧烤烤肉,STYX（衡山路店）,136,4,1
9062,烧烤烤肉,松乃家日式猪排专门店（莘庄龙之梦店）,42,4,0
9063,烧烤烤肉,STYX（衡山路店）,136,4,1
9064,烧烤烤肉,沪部巷·酸菜鱼夜宵烧烤小龙虾（大拇指店）,84,5,344
9065,烧烤烤肉,角屋北海道烧肉专门店（七宝店）,100,4,59
9066,烧烤烤肉,翔记烧烤,51,4,24
9067,烧烤烤肉,左烧右烤,50,3,7
9068,烧烤烤肉,樱原日料烧肉（保利悦活荟松江店）,101,4,4
9069,烧烤烤肉,好羊羊烤串（泗泾店）,62,5,55
9070,烧烤烤肉,九旗全羊烤吧（九新公路店）,83,5,70
9071,烧烤烤肉,小李子龙虾烧烤,86,4,2
9072,烧烤烤肉,大蚝门海鲜烧烤,69,4,85
9073,烧烤烤肉,肉客韩国烤肉（唐镇店）,150,3,7
9074,烧烤烤肉,脍炙烧烤·小龙虾,76,4,16
9075,烧烤烤肉,野火碳烤料理,91,5,131
9076,烧烤烤肉,新膳海铁板烧,53,3,54
9077,火锅,牛很鲜潮汕牛肉火锅（静安店）,105,4,1503
9078,火锅,渝利火锅（开元地中海店）,100,5,6265
9079,火锅,蒋记海鲜（望园路店）,92,5,2580
9080,火锅,老成都串串香,70,5,206
9081,火锅,小辉哥火锅（世博源店）,120,4,9408
9082,火锅,豆捞坊·胶原花胶火锅（万达广场宝山店）,93,4,5340
9083,火锅,牛上市潮汕牛肉火锅（万航渡路店）,103,4,70
9084,火锅,老猫石锅鱼,54,5,1373
9085,火锅,飞赢石锅鱼（石化店）,58,5,1635
9086,火锅,渝利火锅（96广场店）,104,5,1847
9087,火锅,8+1石锅鱼（松东路店）,49,5,6643
9088,火锅,荷塘码头纸包鱼酸菜鱼,56,5,4214
9089,火锅,呼伦小筑火锅烧烤（州桥老街店）,69,5,36
9090,火锅,真味·酸菜鱼（朱泾店）,68,5,3730
9091,火锅,趣捞涮涮锅（易买得店）,43,4,6830
9092,火锅,介家有料串串香（巴黎春天天山路店）,69,5,340
9093,火锅,蒋记海鲜姿造（锦绣店）,95,5,299
9094,火锅,新招鲜火锅（南门店）,57,4,7123
9095,火锅,重庆铭府火锅（临汾路店）,81,4,636
9096,火锅,川珍·我家酸菜鱼（南翔店）,58,5,2890
9097,火锅,巴蜀鱼掌柜巫山烤全鱼,59,4,6814
9098,火锅,有风骨养生骨头火锅,65,5,1409
9099,火锅,歪串串,41,4,2033
9100,火锅,唐府养生锅物料理（三林店）,87,5,1071
9101,火锅,重庆袁老四老火锅（淮海路店）,126,4,15
9102,火锅,黎旭无限量自助烤肉火锅（凤溪店）,43,4,3211
9103,火锅,古炉火锅老成都（新松江路店）,103,4,6232
9104,火锅,蜀大侠火锅（人民广场店）,137,4,339
9105,火锅,独一品川渝无限量自助火锅（车峰路店）,39,4,2834
9106,火锅,大脚牛养生牛肉馆（青村店）,22,5,733
9107,火锅,怀捞牛鲜火锅（中展璞荟店）,97,3,59
9108,火锅,本地鸡窝,40,5,998
9109,火锅,鼎尊锅物料理（五角场店）,89,5,61
9110,火锅,腩潮鲜·牛腩火锅,74,5,21
9111,火锅,新招鲜（育秀路店）,49,4,2172
9112,火锅,古炉火锅·老成都（松东路店）,97,4,5719
9113,火锅,渝利火锅（打浦日月光店）,116,4,333
9114,火锅,淼鑫猪肚鸡,50,4,2430
9115,火锅,溪雨观酸菜鱼（上南路店）,59,4,4405
9116,火锅,牧野洋行火锅（陕西北路店）,133,5,277
9117,火锅,花串串（松东路店）,38,5,3692
9118,火锅,新招鲜本地鸡窝（平凉路店）,56,4,540
9119,火锅,重庆高老九火锅（新大陆店）,115,4,54
9120,火锅,石锅鱼（华新店）,53,4,1518
9121,火锅,小巴椒火锅（南翔店）,57,4,2136
9122,火锅,渝利火锅（大宁国际店）,116,5,247
9123,火锅,百素我家酸菜鱼（安亭店）,59,4,6022
9124,火锅,老北京羊蝎子火锅（福海路店）,62,5,771
9125,火锅,渝利火锅（漕宝路店）,113,5,292
9126,火锅,石锅鱼（张庙店）,65,4,490
9127,火锅,诸葛烤鱼先生私房菜（乐尚天地店）,72,4,3420
9128,火锅,上上谦火锅（徐汇旗舰店）,98,4,3478
9129,火锅,今年牛事·潮品全牛火锅（青浦店）,88,4,6093
9130,火锅,小克勒羊蝎子小龙虾烧烤,70,5,359
9131,火锅,渝利火锅（维璟广场店）,113,5,401
9132,火锅,石锅鱼庄,55,4,60
9133,火锅,天圣酸菜鱼火锅（南丹东路店）,50,3,1996
9134,火锅,重庆高老九火锅（打浦桥店）,118,4,1616
9135,火锅,小贝壳海鲜自助火锅（松江店）,61,3,6530
9136,火锅,旺旺羊肉火锅（舟山路店）,89,4,632
9137,火锅,九鼎轩脆毛肚火锅（虹梅路店）,110,5,157
9138,火锅,聚辣重庆麻辣火锅（大宁店）,85,3,310
9139,火锅,Simply时尚吧台小火锅,45,5,466
9140,火锅,炉得香·北京烤鸭火锅（人民广场店）,107,4,74
9141,火锅,吴记鲜定味,106,4,332
9142,火锅,重庆鸡公煲,32,4,464
9143,火锅,功夫蛙美蛙鱼头火锅,70,4,7
9144,火锅,玉林串串香火锅（江桥万达店）,51,3,612
9145,火锅,80后I Can海陆自助餐厅（星游城店）,101,4,3048
9146,火锅,九鼎轩脆毛肚火锅（打浦路店）,117,5,438
9147,火锅,重庆鸡公煲·湘妹烤鱼,59,4,281
9148,火锅,蜀地冒菜（陕西北路店）,29,4,174
9149,火锅,每日牛事潮州牛肉火锅,88,5,841
9150,火锅,老北京涮羊肉,71,4,52
9151,火锅,鼎东澳门豆捞（山兰路店）,82,3,187
9152,火锅,每日牛事潮州牛肉火锅,88,5,841
9153,火锅,德盛昌老北京羊肉涮锅（延吉东路店）,54,5,61
9154,火锅,粤汕一牛牛肉火锅（田尚坊店）,88,4,121
9155,火锅,好骨气火锅（碧江广场店）,75,4,4
9156,火锅,小芳麻辣烫,17,4,14
9157,火锅,热火功夫麻辣捞烫,14,5,1165
9158,火锅,老城区炭火蛙锅,89,4,65
9159,火锅,重庆鸡公煲·三国烤鱼,52,4,176
9160,火锅,九渔堂,69,4,208
9161,火锅,蜀诱老火锅,108,3,4
9162,火锅,外婆湾麻辣烫,14,5,1838
9163,火锅,汉东酸菜鱼（莲安东路店）,59,5,461
9164,火锅,跃杨纸包鱼·砂锅鱼第一旗舰店,73,5,267
9165,火锅,川香缘,50,4,24
9166,火锅,517骨头王料理,55,4,1509
9167,火锅,功夫美蛙鱼头火锅（江桥万达店）,68,5,84
9168,火锅,80后I Can海陆自助餐厅（星游城店）,101,4,3048
9169,火锅,老北京热气涮羊肉（呼玛路店）,65,4,362
9170,火锅,好骨气火锅（天物空间店）,80,4,2
9171,火锅,重庆鸡公煲（仓汇路店）,35,4,438
9172,火锅,功夫天下,28,4,575
9173,火锅,九鼎轩 脆毛肚火锅（淮海中路店）,113,5,347
9174,火锅,嘴哥时尚涮吧,34,4,254
9175,火锅,川流不息木桶鱼（彭浦店）,66,4,863
