,dish_type,restaurant_name,price,star,comment_num,location
3002,川湘菜,俏江南（仙乐斯广场店）,128,5,1582,黄浦区
3003,川湘菜,诸葛烤鱼（汇金奥特莱斯店）,68,3,1991,徐汇区
3004,川湘菜,天辣小馆（南丰城店）,50,4,293,长宁区
3005,川湘菜,有滋有味（北外滩店）,50,4,1985,虹口区
3006,川湘菜,三番里酸菜鱼（夏碧路店）,58,4,902,浦东新区
3007,川湘菜,鱼跃龙门烤全鱼（清河路店）,64,4,2547,嘉定区
3008,川湘菜,麻辣盛宴麻辣香锅（碧江广场店）,49,4,1149,闵行区
3009,川湘菜,做了不起的80后,44,5,1541,虹口区
3010,川湘菜,重庆鸡公煲（百联店）,27,4,1231,奉贤区
3011,川湘菜,古道村落（金山石化店）,64,4,1325,金山区
3012,川湘菜,品味蜀南串串香,54,5,1450,宝山区
3013,川湘菜,满湘汇·岳阳楼（航东路店）,58,5,2543,闵行区
3014,川湘菜,我家酸菜鱼（川沙家乐福店）,55,4,2172,浦东新区
3015,其他美食,Momochitl美式爆米花专卖店（金虹桥国际中心店）,30,4,9,长宁区
3016,其他美食,蜀地冒菜（莘谭路店）,30,5,261,闵行区
3017,其他美食,Candy Lab糖果研究室（田子坊店）,55,5,306,黄浦区
3018,其他美食,一甲小馆·椒盐蛇打边炉,124,4,17,浦东新区
3019,其他美食,华新农家菜（华新店）,30,4,93,青浦区
3020,其他美食,弘德楼,55,5,50,青浦区
3021,其他美食,在这（莘庄店）,55,5,70,闵行区
3022,其他美食,富淳饭店（保利广场店）,235,4,127,浦东新区
3023,其他美食,蜀串王老成都串串香（剑河路店）,74,5,38,闵行区
3024,其他美食,顾伯伯农家乐餐厅（崇明森林公园店）,55,5,3016,其他区
3025,其他美食,源润阁酒楼,85,4,37,虹口区
3026,其他美食,老城厢家宴,81,4,122,嘉定区
3027,其他美食,雪乡东北饭店,45,5,55,嘉定区
3028,其他美食,老妈私房菜（周浦店）,51,5,37,浦东新区
3029,其他美食,瓷忆ll瓷文化餐厅（长泰广场店）,109,4,184,浦东新区
3030,川湘菜,小食代,57,4,1766,金山区
3031,川湘菜,麻省理功-深海烤鱼（陆家浜路店）,73,4,1537,黄浦区
3032,川湘菜,湘芙楼湘菜馆,51,4,797,松江区
3033,川湘菜,一喵取鱼（万达广场松江店）,57,4,3481,松江区
3034,川湘菜,湘侬食坊（华漕店）,57,4,1073,闵行区
3035,川湘菜,川食公馆（金桥店）,81,4,2482,浦东新区
3036,川湘菜,重庆鸡公煲村夫烤鱼（乐购店）,30,4,362,奉贤区
3037,川湘菜,川香园麻辣香锅（惠南世纪联华店）,40,3,1,浦东新区
3038,川湘菜,家宴私房菜,57,4,952,静安区
3039,川湘菜,新招鲜（打虎山路店）,52,4,1026,杨浦区
3040,川湘菜,重庆鸡公煲村夫烤鱼（桂花苑店）,43,4,703,青浦区
3041,川湘菜,喆品四季干锅牛蛙（新源路店）,59,4,887,嘉定区
3042,川湘菜,川乐小镇麻辣香锅（我格广场店）,49,3,1311,普陀区
3043,川湘菜,兄弟小菜（塘桥店）,67,4,754,浦东新区
3044,川湘菜,苗家山寨,52,4,285,杨浦区
3045,其他美食,妈咪泰料（大沽路店）,94,4,12,静安区
3046,其他美食,597素餐厅（仲盛世界商城店）,89,4,115,闵行区
3047,其他美食,景亨宴,293,5,44,杨浦区
3048,其他美食,陆捌小院,59,4,449,虹口区
3049,其他美食,元咖啡,75,5,412,青浦区
3050,其他美食,杨记齐齐哈尔烤肉（真如店）,89,5,93,普陀区
3051,其他美食,闵潮汇酒楼,68,4,5,闵行区
3052,其他美食,金得利（江川路店）,26,5,224,闵行区
3053,其他美食,掌柜的店 • 中原菜（万达广场周浦店）,69,4,1539,浦东新区
3054,其他美食,大别山私房菜,55,4,32,奉贤区
3055,其他美食,明珠湖天鹅苑,107,3,3,其他区
3056,其他美食,晶采轩（青年会宾馆店）,310,5,177,黄浦区
3057,其他美食,瓦罐大王,16,4,222,松江区
3058,其他美食,来伊份（玉屏南路三店）,49,5,32,长宁区
3059,其他美食,汉园酒家,44,4,20,青浦区
3060,其他美食,汉园酒家,44,4,20,青浦区
3061,其他美食,印象徽州,95,5,160,静安区
3062,其他美食,元祖食品（四川北路店）,110,4,0,虹口区
3063,其他美食,长泰公馆·中餐厅,196,5,36,松江区
3064,其他美食,金霖海鲜酒家（浦东南路店）,89,3,0,浦东新区
3065,其他美食,川渝家常菜（玖顺美食城店）,15,3,7,松江区
3066,其他美食,意難忘私房菜,127,5,2399,黄浦区
3067,其他美食,Phorest河粉森林·越法料理（晶品店）,88,5,321,静安区
3068,其他美食,湘味浏阳蒸菜,28,3,1,杨浦区
3069,其他美食,浦江六号,367,5,5,浦东新区
3070,其他美食,外滩浦华老船长精酿啤酒吧·餐厅,171,4,17,虹口区
3071,其他美食,大雄农家乐（崇明森林公园店）,82,5,36,其他区
3072,其他美食,枣子树（源深体馆店）,120,5,437,浦东新区
3073,其他美食,食味鲜,37,4,46,浦东新区
3074,其他美食,小灶王（嘉定澄浏中路店）,97,4,24,嘉定区
3075,川湘菜,肥猫烤鱼（松江大学城店）,37,5,707,松江区
3076,川湘菜,九度湘菜（虹梅路店）,58,4,1313,闵行区
3077,川湘菜,辛七天麻辣香锅（爱博店）,33,4,689,闵行区
3078,川湘菜,鱼非鱼（绿地正大乐城店）,90,3,574,宝山区
3079,川湘菜,满潇湘,53,4,592,闵行区
3080,川湘菜,湘晚亭（证大喜玛拉雅店）,57,4,525,浦东新区
3081,川湘菜,家湘菜（莲园路店）,40,5,486,浦东新区
3082,川湘菜,重庆鸡公煲（凤溪店）,26,4,398,青浦区
3083,川湘菜,真味川菜（龙茗店）,54,4,403,闵行区
3084,川湘菜,湘沪一家人（临青路店）,50,3,340,杨浦区
3085,川湘菜,重庆鸡公煲（飞虹支路店）,56,4,647,虹口区
3086,川湘菜,川流不息（新松江路店）,58,4,2367,松江区
3087,川湘菜,古道村落·这就是湖南（颛桥店）,58,3,482,闵行区
3088,川湘菜,若鲜鱼虾小馆（大宁店）,64,4,1174,静安区
3089,川湘菜,湘沪一家人（国顺东路店）,50,4,387,杨浦区
3090,其他美食,千里香馄饨王,16,4,463,黄浦区
3091,其他美食,张奶奶海参（长寿路店）,5073,4,0,普陀区
3092,其他美食,夏味馆,211,4,5,长宁区
3093,其他美食,帝乐农庄餐馆（崇明前卫村店）,77,4,5,其他区
3094,其他美食,川湘小炒,23,3,0,奉贤区
3095,其他美食,觅甜记甜品（万达广场松江店）,32,4,47,松江区
3096,其他美食,芝根芝底（赵巷店）,34,4,20,青浦区
3097,其他美食,捞友鸡（宝地广场店）,44,3,5,杨浦区
3098,其他美食,九星小厨,44,0,2,青浦区
3099,其他美食,味莱生态餐厅,60,5,48,奉贤区
3100,其他美食,海南抱罗粉,31,3,0,徐汇区
3101,其他美食,甘露霖无国界蔬食料理,100,5,33,静安区
3102,其他美食,皖南小菜,63,4,21,闵行区
3103,其他美食,沙拉疯saladfun（凌空soho店）,28,5,85,闵行区
3104,其他美食,吴房农家乐,73,3,3,奉贤区
3105,江浙菜,舅家崇明原生态食府（古北店）,152,4,9,长宁区
3106,江浙菜,金翠三味轩,100,3,1,浦东新区
3107,江浙菜,好人家酒店,110,5,205,金山区
3108,江浙菜,张记食府,58,3,0,浦东新区
3109,江浙菜,慕乐园韩式炭火烧烤,55,4,65,浦东新区
3110,江浙菜,九星小厨,44,0,2,青浦区
3111,江浙菜,皖南小菜,63,4,21,闵行区
3112,江浙菜,凤凰传奇餐厅,79,5,401,金山区
3113,江浙菜,大嘴钳（绿地正大乐城店）,87,5,12,宝山区
3114,江浙菜,文章酒楼（罗香路店）,77,3,5,徐汇区
3115,江浙菜,小丁香,64,3,0,闵行区
3116,江浙菜,京凯大酒楼,90,5,39,虹口区
3117,江浙菜,祁猛上海菜,80,4,14,宝山区
3118,江浙菜,上海铭亭本帮菜象山小海鲜,108,4,6,黄浦区
3119,江浙菜,五饼二鱼,67,4,57,嘉定区
3120,蛋糕甜点,乐字号面包蛋糕（中原店）,22,4,31,杨浦区
3121,蛋糕甜点,穀屋 House Of Flour（张江店）,54,4,41,浦东新区
3122,蛋糕甜点,SongCoffee咖啡恋曲,39,4,29,闵行区
3123,蛋糕甜点,超级奶爸（长江南路）,15,5,54,宝山区
3124,蛋糕甜点,半咖啡,54,4,53,黄浦区
3125,蛋糕甜点,WOODY BAKER沃倍可（新天地时尚店）,38,4,12,黄浦区
3126,蛋糕甜点,咪克玛卡马卡龙（茸兴路店）,65,5,158,松江区
3127,蛋糕甜点,兴华园饼屋（龙茗路店）,0,4,76,闵行区
3128,蛋糕甜点,赛百味（香港广场淮海中路店）,29,4,8,黄浦区
3129,蛋糕甜点,金桥红枫万豪酒店酒廊Lounge,87,5,26,浦东新区
3130,蛋糕甜点,阿姨奶茶（申北路店）,12,4,128,闵行区
3131,蛋糕甜点,如意糖港式甜品（仁恒花园店）,29,4,29,长宁区
3132,蛋糕甜点,FOUNT创意日料,159,5,829,徐汇区
3133,蛋糕甜点,恋之味奶茶汉堡鸡排（九亭店）,25,4,13,松江区
3134,蛋糕甜点,悸动·烧仙草（孙桥店）,12,4,140,浦东新区
3135,川湘菜,醉湘酒楼（虬泾路店）,40,4,229,松江区
3136,川湘菜,又见鱼东南亚烤鱼（日月光中心广场店）,81,4,1039,黄浦区
3137,川湘菜,乡里乡亲（江文路店）,43,4,717,闵行区
3138,川湘菜,莲餐厅·湖北菜（中山公园店）,92,4,403,长宁区
3139,川湘菜,顺兴川菜,104,4,392,长宁区
3140,川湘菜,彭氏龙虾,93,4,292,浦东新区
3141,川湘菜,魔锅坊麻辣香锅·冒菜（新松江路店）,34,4,1541,松江区
3142,川湘菜,我家酸菜鱼石锅鱼（泗泾鼓浪路店）,49,3,213,松江区
3143,川湘菜,重庆鸡公煲·巫山烤全鱼,39,4,743,松江区
3144,川湘菜,溪雨观酸菜鱼（周东路店）,55,4,1717,浦东新区
3145,川湘菜,重庆鸡公煲村夫烤鱼（华江路大宅店）,48,4,121,嘉定区
3146,川湘菜,鸡公煲,0,3,4,松江区
3147,川湘菜,川湘情,72,4,354,黄浦区
3148,川湘菜,渔仁码头巫山烤全鱼,76,3,379,徐汇区
3149,川湘菜,桃花源酒家（高行店）,51,4,329,浦东新区
3150,其他美食,三阳湾食府,73,4,100,青浦区
3151,其他美食,丰乐轩土菜（叶榭店）,73,4,54,松江区
3152,其他美食,豪牛先生（九亭U天地店）,66,4,438,松江区
3153,其他美食,坐忘书房（金科路店）,39,4,7,浦东新区
3154,其他美食,乡里乡亲,47,3,0,浦东新区
3155,其他美食,味出名门（头桥店）,56,4,33,奉贤区
3156,其他美食,醇湘饭店,56,4,406,松江区
3157,其他美食,新食谱全日餐厅（宝龙艾美酒店店）,271,5,63,闵行区
3158,其他美食,一叶一世界藏茶蔬食火锅（818广场店）,78,5,2103,静安区
3159,其他美食,地锅传奇,48,4,935,浦东新区
3160,其他美食,丰收日（周浦万达店）,143,4,8,浦东新区
3161,其他美食,地锅传奇（杨鑫路店）,59,5,415,宝山区
3162,其他美食,璞本 By Jereme Leung 梁子庚,414,5,0,黄浦区
3163,其他美食,锦·日本料理,273,4,4,徐汇区
3164,其他美食,主府膳房,77,4,72,闵行区
3165,川湘菜,福祺道小海鲜烤鱼农家菜鱼餐厅,78,4,104,闵行区
3166,川湘菜,思湘情（长江南路店）,54,3,196,宝山区
3167,川湘菜,毛家湘味楼（松东路店）,58,4,1044,松江区
3168,川湘菜,老城西炭火蛙锅（弘基文化休闲广场店）,50,4,213,宝山区
3169,川湘菜,农二哥（建中路美食城店）,41,4,263,浦东新区
3170,川湘菜,百年.我家酸菜鱼,60,4,472,宝山区
3171,川湘菜,瓦晒·川菜（梅龙镇店）,92,4,188,静安区
3172,川湘菜,魔锅坊麻辣香锅（肇嘉浜路店）,50,4,334,徐汇区
3173,川湘菜,蟹虾鱼府（孙桥路店）,43,4,629,浦东新区
3174,川湘菜,毛轩饭店（曲阳店）,48,3,90,杨浦区
3175,川湘菜,筷莫停湘菜馆,58,4,116,静安区
3176,川湘菜,久久丫鸭脖（求仁店）,28,4,62,松江区
3177,川湘菜,江南公社（九亭店）,53,4,178,松江区
3178,川湘菜,麻小丨麻辣诱惑（虹口龙之梦店）,96,4,2702,虹口区
3179,川湘菜,荳荳小厨,57,4,177,浦东新区
3180,其他美食,上海海景海港大酒店（餐饮部）,81,3,19,奉贤区
3181,其他美食,鸿运家常菜（横港路店）,41,5,63,松江区
3182,其他美食,特色大灶土鸡,82,5,94,奉贤区
3183,其他美食,重庆鸡公煲（石湖荡店）,43,4,6,松江区
3184,其他美食,农家土灶台,71,5,331,嘉定区
3185,其他美食,甜心蛋糕店（幸运分店）,14,5,254,奉贤区
3186,其他美食,小豆丁Cake,0,3,1,长宁区
3187,其他美食,苏北土灶台,68,4,285,松江区
3188,其他美食,健康公式（Mcafe合作店）,97,5,34,长宁区
3189,其他美食,Miss Fresh轻食,43,5,32,静安区
3190,其他美食,农家土菜,35,3,1,松江区
3191,其他美食,游园觅食记·小龙虾烧烤料理店,112,4,8,闵行区
3192,其他美食,BANLANBEER斑蓝啤酒吧（七宝店）,125,3,2,闵行区
3193,其他美食,原烹即蒸海鲜主题餐厅（永德路店）,107,5,588,闵行区
3194,其他美食,蕃乐食品店,0,3,5,金山区
3195,川湘菜,湖南毛家湘菜（西门路店）,54,4,149,浦东新区
3196,川湘菜,村夫烤鱼（德华路店）,56,3,232,嘉定区
3197,川湘菜,叶品盛酸菜鱼（八佰伴店）,82,4,474,浦东新区
3198,川湘菜,辛湘园,45,4,79,宝山区
3199,川湘菜,老北京羊蝎子,60,4,210,松江区
3200,川湘菜,缘聚湘菜馆,57,5,743,杨浦区
3201,川湘菜,椒锅锅（吴江路店）,44,5,283,静安区
3202,川湘菜,周记人家,70,4,249,宝山区
3203,川湘菜,湘泉口口原汁老湘味（虹桥店）,84,4,93,闵行区
3204,川湘菜,金湘缘,71,4,169,浦东新区
3205,川湘菜,和美酒家,55,4,299,宝山区
3206,川湘菜,农家湘味酒楼,63,4,97,松江区
3207,川湘菜,湘里人家（南汇新城店）,52,4,152,浦东新区
3208,川湘菜,重庆鸡公煲村夫烤鱼,44,4,227,松江区
3209,川湘菜,潇湘寨（城东路店）,53,4,202,浦东新区
3210,日本料理,酷肯曼·虾料理融合餐厅（悦乐坊店）,77,5,16,嘉定区
3211,日本料理,隐尚一番屋日料寿司（塘桥店）,74,4,15,浦东新区
3212,日本料理,名村小拾の深夜食堂（周浦店）,72,4,0,浦东新区
3213,日本料理,慢食·日本料理,265,4,2,浦东新区
3214,日本料理,一介日本料理,63,3,0,静安区
3215,日本料理,鴻匠铁板烧日本料理（维璟广场店）,123,4,3,闵行区
3216,日本料理,樱味富士料理（延长路店）,132,4,0,静安区
3217,日本料理,牛小新烧肉屋（淮海中路店）,118,5,3429,黄浦区
3218,日本料理,鮨士道寿司（百联世纪店）,68,5,37,浦东新区
3219,日本料理,秋叶原日式料理,102,4,38,杨浦区
3220,日本料理,明治屋（龙湖虹桥天街店）,93,4,0,闵行区
3221,日本料理,山葵伴Wasabi Sushi寿司（环球港店）,135,4,6,普陀区
3222,日本料理,AJIYA别馆（浦东鸿街店）,236,5,0,浦东新区
3223,日本料理,君之味日本料理丨铁板烧,135,4,9,长宁区
3224,日本料理,米番屋（柳营路店）,23,4,5,静安区
3225,江浙菜,吴房农家乐,73,3,3,奉贤区
3226,江浙菜,三阳湾食府,73,4,100,青浦区
3227,江浙菜,何家桥酒楼,59,4,2,青浦区
3228,江浙菜,五谷香·海鲜农家乐（海湾店）,58,4,29,奉贤区
3229,江浙菜,老地方369农家菜,66,3,11,金山区
3230,江浙菜,龙门饭店,66,4,28,浦东新区
3231,江浙菜,随便吃吃,73,3,2,金山区
3232,江浙菜,象山海鲜（上南路店）,93,5,270,浦东新区
3233,江浙菜,为民饭店,66,3,2,闵行区
3234,江浙菜,鱼米之香,35,5,42,浦东新区
3235,江浙菜,丰乐轩土菜（叶榭店）,73,4,54,松江区
3236,江浙菜,安徽饭店（松东路店）,41,3,1,松江区
3237,江浙菜,乡里乡亲,47,3,0,浦东新区
3238,江浙菜,盘盘香饭店,37,3,21,宝山区
3239,江浙菜,颛桥人家（鑫都商业广场店）,178,3,8,闵行区
3240,其他美食,松江名灶农家乐（新桥店）,53,5,375,松江区
3241,其他美食,好媳妇厨坊,60,3,0,宝山区
3242,其他美食,溪林小馆（万科海上传奇店）,44,4,180,浦东新区
3243,其他美食,龙江顺天福,58,4,63,浦东新区
3244,其他美食,皖湘情·小龙虾,84,3,0,浦东新区
3245,其他美食,老地方369农家菜,66,3,11,金山区
3246,其他美食,大龙农家乐（崇明陈家镇店）,72,5,36,其他区
3247,其他美食,安徽饭店（松东路店）,41,3,1,松江区
3248,其他美食,上海宝山德尔塔酒店·真味馆中餐厅,200,4,3,宝山区
3249,其他美食,东北人家私房菜（金通路店）,48,3,2,嘉定区
3250,其他美食,乡村田野,63,3,0,嘉定区
3251,其他美食,段式龙虾（周东路旗舰店）,71,4,14,浦东新区
3252,其他美食,天天农家乐（崇明东平森林公园店）,52,5,99,其他区
3253,其他美食,王府私房厨,70,4,26,浦东新区
3254,其他美食,一品永丰（新市北路店）,57,4,845,虹口区
3255,川湘菜,一唇香迷踪蟹酸菜鱼,48,4,883,宝山区
3256,川湘菜,湘里乡（国权北路店）,64,4,115,杨浦区
3257,川湘菜,重庆鸡公煲,50,5,72,虹口区
3258,川湘菜,妙手湘（澳门路店）,64,4,28,普陀区
3259,川湘菜,蜀地源冒菜（国庠路店）,32,4,73,杨浦区
3260,川湘菜,阿旺龙虾（阿旺烧鸡公）,75,4,36,宝山区
3261,川湘菜,重庆鸡公煲,33,5,849,嘉定区
3262,川湘菜,魔锅坊·麻辣香锅,46,5,698,长宁区
3263,川湘菜,火辣川菜馆,44,5,281,浦东新区
3264,川湘菜,若邻小厨,59,4,98,浦东新区
3265,川湘菜,千岛缘酒家,74,5,377,浦东新区
3266,川湘菜,大川记,18,3,85,杨浦区
3267,川湘菜,蜀湘宴（上川路店）,57,4,80,浦东新区
3268,川湘菜,品尊1号,96,4,21,杨浦区
3269,川湘菜,红枫小厨,60,3,121,浦东新区
3270,日本料理,初霖和牛烧肉（人民广场店）,153,5,376,黄浦区
3271,日本料理,过路人饭团,13,3,108,浦东新区
3272,日本料理,お箸日本料理,225,4,404,长宁区
3273,日本料理,东方司宴 SIYA CUISINE（外滩店）,522,5,0,黄浦区
3274,日本料理,熹舍ラーメン,36,4,16,青浦区
3275,日本料理,丁丁和丹丹,70,3,2,静安区
3276,日本料理,食乐无双烧鸟酒场,156,4,3,长宁区
3277,日本料理,荣新馆（金汇四季3号店）,373,5,261,闵行区
3278,日本料理,夢間心ゆめまごころ怀石料理（成山路店）,345,5,2,浦东新区
3279,日本料理,串魂居酒屋（静安店）,111,4,7,静安区
3280,日本料理,花木寿司,39,5,9,闵行区
3281,日本料理,Kiyomi烎元气烤肉（上海南站店）,70,4,28,徐汇区
3282,日本料理,炎川日本料理,277,4,1,静安区
3283,日本料理,一家·寿喜锅（襄阳坊店）,125,3,24,徐汇区
3284,日本料理,渡边日料（上港邮轮城店）,362,4,5,虹口区
3285,其他美食,老北京涮羊肉,76,4,8,嘉定区
3286,其他美食,高谛巴塞罗那餐厅 Gaudí Barcelona,88,3,0,嘉定区
3287,其他美食,绿宝亭西餐厅,87,4,17,浦东新区
3288,其他美食,松江名灶农家乐（泗泾店）,77,3,16,松江区
3289,其他美食,地锅传奇,64,3,57,浦东新区
3290,其他美食,阿坝冒菜（宝龙店）,20,3,6,奉贤区
3291,其他美食,赣湘绝,85,4,20,静安区
3292,其他美食,锦欣农庄（陈家镇店）,58,3,1,其他区
3293,其他美食,海上大美咖,30,3,15,青浦区
